epoch batch k value what
7 3000 108 14.7959 norm
7 3000 109 10.7491 diff
7 3000 109 14.8905 norm
7 3000 110 7.82805 diff
7 3000 110 14.8265 norm
7 3000 111 6.48432 diff
7 3000 111 15.329 norm
7 3000 112 5.40357 diff
7 3000 112 15.9329 norm
7 3000 113 4.42661 diff
7 3000 113 16.5226 norm
7 3000 114 3.53164 diff
7 3000 114 17.0901 norm
7 3000 115 2.70857 diff
7 3000 115 17.6317 norm
7 3000 116 1.94979 diff
7 3000 116 18.1456 norm
7 3000 117 1.24896 diff
7 3000 117 18.6312 norm
7 3000 118 0.600619 diff
7 3000 118 19.0888 norm
7 3000 119 0.0 diff
7 3000 119 19.5192 norm
7 3500 0 18.6927 diff
7 3500 0 2.23764 norm
7 3500 1 18.0374 diff
7 3500 1 4.47749 norm
7 3500 2 17.2323 diff
7 3500 2 6.4887 norm
7 3500 3 16.4634 diff
7 3500 3 8.14561 norm
7 3500 4 15.8364 diff
7 3500 4 9.49381 norm
7 3500 5 15.2398 diff
7 3500 5 10.5749 norm
7 3500 6 14.8177 diff
7 3500 6 11.4802 norm
7 3500 7 14.4426 diff
7 3500 7 12.2864 norm
7 3500 8 14.1188 diff
7 3500 8 12.9443 norm
7 3500 9 13.8461 diff
7 3500 9 13.5829 norm
7 3500 10 12.908 diff
7 3500 10 13.7374 norm
7 3500 11 12.544 diff
7 3500 11 13.853 norm
7 3500 12 12.3201 diff
7 3500 12 13.9388 norm
7 3500 13 12.1651 diff
7 3500 13 14.004 norm
7 3500 14 12.0704 diff
7 3500 14 14.0529 norm
7 3500 15 12.0254 diff
7 3500 15 14.0908 norm
7 3500 16 12.0127 diff
7 3500 16 14.1232 norm
7 3500 17 12.0148 diff
7 3500 17 14.154 norm
7 3500 18 12.0201 diff
7 3500 18 14.1855 norm
7 3500 19 12.023 diff
7 3500 19 14.2174 norm
7 3500 20 12.0224 diff
7 3500 20 14.2485 norm
7 3500 21 12.019 diff
7 3500 21 14.2775 norm
7 3500 22 12.0142 diff
7 3500 22 14.3035 norm
7 3500 23 12.009 diff
7 3500 23 14.3261 norm
7 3500 24 12.0041 diff
7 3500 24 14.3453 norm
7 3500 25 11.9999 diff
7 3500 25 14.3616 norm
7 3500 26 11.9962 diff
7 3500 26 14.3753 norm
7 3500 27 11.9932 diff
7 3500 27 14.3868 norm
7 3500 28 11.9907 diff
7 3500 28 14.3965 norm
7 3500 29 11.9886 diff
7 3500 29 14.4047 norm
7 3500 30 11.9868 diff
7 3500 30 14.4115 norm
7 3500 31 11.9852 diff
7 3500 31 14.4174 norm
7 3500 32 11.9838 diff
7 3500 32 14.4223 norm
7 3500 33 11.9826 diff
7 3500 33 14.4264 norm
7 3500 34 11.9815 diff
7 3500 34 14.4299 norm
7 3500 35 11.9806 diff
7 3500 35 14.4329 norm
7 3500 36 11.9798 diff
7 3500 36 14.4353 norm
7 3500 37 11.9791 diff
7 3500 37 14.4374 norm
7 3500 38 11.9785 diff
7 3500 38 14.4391 norm
7 3500 39 11.978 diff
7 3500 39 14.4405 norm
7 3500 40 11.9775 diff
7 3500 40 14.4417 norm
7 3500 41 11.9772 diff
7 3500 41 14.4427 norm
7 3500 42 11.9768 diff
7 3500 42 14.4436 norm
7 3500 43 11.9765 diff
7 3500 43 14.4442 norm
7 3500 44 11.9763 diff
7 3500 44 14.4448 norm
7 3500 45 11.9761 diff
7 3500 45 14.4453 norm
7 3500 46 11.9759 diff
7 3500 46 14.4457 norm
7 3500 47 11.9757 diff
7 3500 47 14.446 norm
7 3500 48 11.9756 diff
7 3500 48 14.4463 norm
7 3500 49 11.9755 diff
7 3500 49 14.4465 norm
7 3500 50 11.9754 diff
7 3500 50 14.4467 norm
7 3500 51 11.9753 diff
7 3500 51 14.4468 norm
7 3500 52 11.9752 diff
7 3500 52 14.4469 norm
7 3500 53 11.9752 diff
7 3500 53 14.447 norm
7 3500 54 11.9751 diff
7 3500 54 14.4471 norm
7 3500 55 11.9751 diff
7 3500 55 14.4472 norm
7 3500 56 11.975 diff
7 3500 56 14.4472 norm
7 3500 57 11.975 diff
7 3500 57 14.4473 norm
7 3500 58 11.975 diff
7 3500 58 14.4473 norm
7 3500 59 11.9749 diff
7 3500 59 14.4473 norm
7 3500 60 11.9749 diff
7 3500 60 14.4473 norm
7 3500 61 11.9749 diff
7 3500 61 14.4474 norm
7 3500 62 11.9749 diff
7 3500 62 14.4474 norm
7 3500 63 11.9749 diff
7 3500 63 14.4474 norm
7 3500 64 11.9749 diff
7 3500 64 14.4474 norm
7 3500 65 11.9748 diff
7 3500 65 14.4474 norm
7 3500 66 11.9748 diff
7 3500 66 14.4474 norm
7 3500 67 11.9748 diff
7 3500 67 14.4474 norm
7 3500 68 11.9748 diff
7 3500 68 14.4474 norm
7 3500 69 11.9748 diff
7 3500 69 14.4474 norm
7 3500 70 11.9748 diff
7 3500 70 14.4474 norm
7 3500 71 11.9748 diff
7 3500 71 14.4474 norm
7 3500 72 11.9748 diff
7 3500 72 14.4474 norm
7 3500 73 11.9748 diff
7 3500 73 14.4474 norm
7 3500 74 11.9748 diff
7 3500 74 14.4474 norm
7 3500 75 11.9748 diff
7 3500 75 14.4474 norm
7 3500 76 11.9748 diff
7 3500 76 14.4474 norm
7 3500 77 11.9748 diff
7 3500 77 14.4474 norm
7 3500 78 11.9748 diff
7 3500 78 14.4474 norm
7 3500 79 11.9748 diff
7 3500 79 14.4474 norm
7 3500 80 11.9748 diff
7 3500 80 14.4474 norm
7 3500 81 11.9748 diff
7 3500 81 14.4474 norm
7 3500 82 11.9748 diff
7 3500 82 14.4474 norm
7 3500 83 11.9748 diff
7 3500 83 14.4474 norm
7 3500 84 11.9748 diff
7 3500 84 14.4474 norm
7 3500 85 11.9748 diff
7 3500 85 14.4474 norm
7 3500 86 11.9748 diff
7 3500 86 14.4474 norm
7 3500 87 11.9748 diff
7 3500 87 14.4474 norm
7 3500 88 11.9748 diff
7 3500 88 14.4474 norm
7 3500 89 11.9748 diff
7 3500 89 14.4474 norm
7 3500 90 11.9748 diff
7 3500 90 14.4474 norm
7 3500 91 11.9748 diff
7 3500 91 14.4474 norm
7 3500 92 11.9748 diff
7 3500 92 14.4474 norm
7 3500 93 11.9748 diff
7 3500 93 14.4474 norm
7 3500 94 11.9748 diff
7 3500 94 14.4474 norm
7 3500 95 11.9748 diff
7 3500 95 14.4474 norm
7 3500 96 11.9748 diff
7 3500 96 14.4474 norm
7 3500 97 11.9748 diff
7 3500 97 14.4474 norm
7 3500 98 11.9748 diff
7 3500 98 14.4474 norm
7 3500 99 11.9748 diff
7 3500 99 14.4474 norm
7 3500 100 11.9748 diff
7 3500 100 14.4474 norm
7 3500 101 11.9748 diff
7 3500 101 14.4474 norm
7 3500 102 11.9748 diff
7 3500 102 14.4474 norm
7 3500 103 11.9748 diff
7 3500 103 14.4474 norm
7 3500 104 11.9748 diff
7 3500 104 14.4474 norm
7 3500 105 11.9748 diff
7 3500 105 14.4474 norm
7 3500 106 11.9748 diff
7 3500 106 14.4474 norm
7 3500 107 11.9748 diff
7 3500 107 14.4474 norm
7 3500 108 11.9748 diff
7 3500 108 14.4474 norm
7 3500 109 10.872 diff
7 3500 109 14.5055 norm
7 3500 110 7.86147 diff
7 3500 110 14.4251 norm
7 3500 111 6.48912 diff
7 3500 111 14.9633 norm
7 3500 112 5.42588 diff
7 3500 112 15.5415 norm
7 3500 113 4.46002 diff
7 3500 113 16.1048 norm
7 3500 114 3.56937 diff
7 3500 114 16.6509 norm
7 3500 115 2.74533 diff
7 3500 115 17.1761 norm
7 3500 116 1.98146 diff
7 3500 116 17.6782 norm
7 3500 117 1.27233 diff
7 3500 117 18.156 norm
7 3500 118 0.613235 diff
7 3500 118 18.6092 norm
7 3500 119 0.0 diff
7 3500 119 19.038 norm
7 4000 0 18.9143 diff
7 4000 0 2.23937 norm
7 4000 1 18.2149 diff
7 4000 1 4.42971 norm
7 4000 2 17.3984 diff
7 4000 2 6.42002 norm
7 4000 3 16.6233 diff
7 4000 3 8.02925 norm
7 4000 4 15.894 diff
7 4000 4 9.30247 norm
7 4000 5 15.2898 diff
7 4000 5 10.3567 norm
7 4000 6 14.7628 diff
7 4000 6 11.242 norm
7 4000 7 14.3089 diff
7 4000 7 11.9909 norm
7 4000 8 13.8727 diff
7 4000 8 12.6663 norm
7 4000 9 13.5583 diff
7 4000 9 13.2653 norm
7 4000 10 12.3201 diff
7 4000 10 13.4127 norm
7 4000 11 11.904 diff
7 4000 11 13.6116 norm
7 4000 12 11.7432 diff
7 4000 12 13.7445 norm
7 4000 13 11.6879 diff
7 4000 13 13.813 norm
7 4000 14 11.6947 diff
7 4000 14 13.8415 norm
7 4000 15 11.7328 diff
7 4000 15 13.8605 norm
7 4000 16 11.773 diff
7 4000 16 13.8882 norm
7 4000 17 11.7952 diff
7 4000 17 13.9286 norm
7 4000 18 11.7931 diff
7 4000 18 13.9768 norm
7 4000 19 11.7719 diff
7 4000 19 14.0257 norm
7 4000 20 11.7409 diff
7 4000 20 14.0694 norm
7 4000 21 11.7089 diff
7 4000 21 14.1045 norm
7 4000 22 11.6821 diff
7 4000 22 14.1301 norm
7 4000 23 11.6634 diff
7 4000 23 14.1475 norm
7 4000 24 11.6526 diff
7 4000 24 14.1589 norm
7 4000 25 11.648 diff
7 4000 25 14.167 norm
7 4000 26 11.6468 diff
7 4000 26 14.1737 norm
7 4000 27 11.6464 diff
7 4000 27 14.1802 norm
7 4000 28 11.6451 diff
7 4000 28 14.1868 norm
7 4000 29 11.6421 diff
7 4000 29 14.1934 norm
7 4000 30 11.6377 diff
7 4000 30 14.1994 norm
7 4000 31 11.6326 diff
7 4000 31 14.2044 norm
7 4000 32 11.6275 diff
7 4000 32 14.2083 norm
7 4000 33 11.6231 diff
7 4000 33 14.211 norm
7 4000 34 11.6197 diff
7 4000 34 14.2128 norm
7 4000 35 11.6172 diff
7 4000 35 14.2139 norm
7 4000 36 11.6154 diff
7 4000 36 14.2145 norm
7 4000 37 11.6142 diff
7 4000 37 14.2151 norm
7 4000 38 11.6131 diff
7 4000 38 14.2155 norm
7 4000 39 11.6121 diff
7 4000 39 14.2159 norm
7 4000 40 11.6111 diff
7 4000 40 14.2163 norm
7 4000 41 11.6101 diff
7 4000 41 14.2166 norm
7 4000 42 11.609 diff
7 4000 42 14.2169 norm
7 4000 43 11.608 diff
7 4000 43 14.217 norm
7 4000 44 11.6072 diff
7 4000 44 14.217 norm
7 4000 45 11.6065 diff
7 4000 45 14.217 norm
7 4000 46 11.6059 diff
7 4000 46 14.2169 norm
7 4000 47 11.6055 diff
7 4000 47 14.2168 norm
7 4000 48 11.6051 diff
7 4000 48 14.2166 norm
7 4000 49 11.6048 diff
7 4000 49 14.2165 norm
7 4000 50 11.6045 diff
7 4000 50 14.2164 norm
7 4000 51 11.6043 diff
7 4000 51 14.2163 norm
7 4000 52 11.604 diff
7 4000 52 14.2162 norm
7 4000 53 11.6038 diff
7 4000 53 14.2161 norm
7 4000 54 11.6036 diff
7 4000 54 14.216 norm
7 4000 55 11.6034 diff
7 4000 55 14.2159 norm
7 4000 56 11.6033 diff
7 4000 56 14.2158 norm
7 4000 57 11.6032 diff
7 4000 57 14.2157 norm
7 4000 58 11.6031 diff
7 4000 58 14.2156 norm
7 4000 59 11.603 diff
7 4000 59 14.2155 norm
7 4000 60 11.6029 diff
7 4000 60 14.2155 norm
7 4000 61 11.6028 diff
7 4000 61 14.2154 norm
7 4000 62 11.6028 diff
7 4000 62 14.2154 norm
7 4000 63 11.6027 diff
7 4000 63 14.2153 norm
7 4000 64 11.6027 diff
7 4000 64 14.2153 norm
7 4000 65 11.6026 diff
7 4000 65 14.2152 norm
7 4000 66 11.6026 diff
7 4000 66 14.2152 norm
7 4000 67 11.6026 diff
7 4000 67 14.2151 norm
7 4000 68 11.6025 diff
7 4000 68 14.2151 norm
7 4000 69 11.6025 diff
7 4000 69 14.2151 norm
7 4000 70 11.6025 diff
7 4000 70 14.215 norm
7 4000 71 11.6025 diff
7 4000 71 14.215 norm
7 4000 72 11.6025 diff
7 4000 72 14.215 norm
7 4000 73 11.6024 diff
7 4000 73 14.215 norm
7 4000 74 11.6024 diff
7 4000 74 14.215 norm
7 4000 75 11.6024 diff
7 4000 75 14.2149 norm
7 4000 76 11.6024 diff
7 4000 76 14.2149 norm
7 4000 77 11.6024 diff
7 4000 77 14.2149 norm
7 4000 78 11.6024 diff
7 4000 78 14.2149 norm
7 4000 79 11.6024 diff
7 4000 79 14.2149 norm
7 4000 80 11.6024 diff
7 4000 80 14.2149 norm
7 4000 81 11.6024 diff
7 4000 81 14.2149 norm
7 4000 82 11.6024 diff
7 4000 82 14.2149 norm
7 4000 83 11.6024 diff
7 4000 83 14.2149 norm
7 4000 84 11.6024 diff
7 4000 84 14.2149 norm
7 4000 85 11.6024 diff
7 4000 85 14.2149 norm
7 4000 86 11.6024 diff
7 4000 86 14.2149 norm
7 4000 87 11.6024 diff
7 4000 87 14.2149 norm
7 4000 88 11.6024 diff
7 4000 88 14.2149 norm
7 4000 89 11.6024 diff
7 4000 89 14.2148 norm
7 4000 90 11.6024 diff
7 4000 90 14.2148 norm
7 4000 91 11.6024 diff
7 4000 91 14.2148 norm
7 4000 92 11.6024 diff
7 4000 92 14.2148 norm
7 4000 93 11.6024 diff
7 4000 93 14.2148 norm
7 4000 94 11.6024 diff
7 4000 94 14.2148 norm
7 4000 95 11.6024 diff
7 4000 95 14.2148 norm
7 4000 96 11.6024 diff
7 4000 96 14.2148 norm
7 4000 97 11.6024 diff
7 4000 97 14.2148 norm
7 4000 98 11.6024 diff
7 4000 98 14.2148 norm
7 4000 99 11.6024 diff
7 4000 99 14.2148 norm
7 4000 100 11.6024 diff
7 4000 100 14.2148 norm
7 4000 101 11.6024 diff
7 4000 101 14.2148 norm
7 4000 102 11.6024 diff
7 4000 102 14.2148 norm
7 4000 103 11.6024 diff
7 4000 103 14.2148 norm
7 4000 104 11.6023 diff
7 4000 104 14.2148 norm
7 4000 105 11.6023 diff
7 4000 105 14.2148 norm
7 4000 106 11.6023 diff
7 4000 106 14.2148 norm
7 4000 107 11.6023 diff
7 4000 107 14.2148 norm
7 4000 108 11.6023 diff
7 4000 108 14.2148 norm
7 4000 109 10.6256 diff
7 4000 109 14.3459 norm
7 4000 110 7.75525 diff
7 4000 110 14.3657 norm
7 4000 111 6.42679 diff
7 4000 111 14.9892 norm
7 4000 112 5.37689 diff
7 4000 112 15.6074 norm
7 4000 113 4.42143 diff
7 4000 113 16.2026 norm
7 4000 114 3.53971 diff
7 4000 114 16.7744 norm
7 4000 115 2.72335 diff
7 4000 115 17.3209 norm
7 4000 116 1.96616 diff
7 4000 116 17.8409 norm
7 4000 117 1.26286 diff
7 4000 117 18.334 norm
7 4000 118 0.608839 diff
7 4000 118 18.8005 norm
7 4000 119 0.0 diff
7 4000 119 19.241 norm
7 4500 0 18.957 diff
7 4500 0 2.22013 norm
7 4500 1 18.2761 diff
7 4500 1 4.43018 norm
7 4500 2 17.4298 diff
7 4500 2 6.40768 norm
7 4500 3 16.6481 diff
7 4500 3 8.03755 norm
7 4500 4 15.9487 diff
7 4500 4 9.36218 norm
7 4500 5 15.3028 diff
7 4500 5 10.4324 norm
7 4500 6 14.7415 diff
7 4500 6 11.3317 norm
7 4500 7 14.259 diff
7 4500 7 12.1385 norm
7 4500 8 13.8584 diff
7 4500 8 12.7732 norm
7 4500 9 13.4398 diff
7 4500 9 13.4108 norm
7 4500 10 12.2981 diff
7 4500 10 13.5385 norm
7 4500 11 11.9029 diff
7 4500 11 13.7096 norm
7 4500 12 11.7732 diff
7 4500 12 13.8098 norm
7 4500 13 11.7503 diff
7 4500 13 13.8426 norm
7 4500 14 11.7851 diff
7 4500 14 13.8595 norm
7 4500 15 11.8307 diff
7 4500 15 13.8948 norm
7 4500 16 11.8563 diff
7 4500 16 13.9533 norm
7 4500 17 11.8537 diff
7 4500 17 14.0244 norm
7 4500 18 11.8302 diff
7 4500 18 14.0956 norm
7 4500 19 11.7965 diff
7 4500 19 14.1589 norm
7 4500 20 11.7615 diff
7 4500 20 14.2108 norm
7 4500 21 11.7305 diff
7 4500 21 14.2512 norm
7 4500 22 11.7054 diff
7 4500 22 14.282 norm
7 4500 23 11.6861 diff
7 4500 23 14.3056 norm
7 4500 24 11.6712 diff
7 4500 24 14.3245 norm
7 4500 25 11.6593 diff
7 4500 25 14.3403 norm
7 4500 26 11.6489 diff
7 4500 26 14.354 norm
7 4500 27 11.6392 diff
7 4500 27 14.366 norm
7 4500 28 11.6301 diff
7 4500 28 14.3764 norm
7 4500 29 11.6214 diff
7 4500 29 14.3853 norm
7 4500 30 11.6133 diff
7 4500 30 14.3927 norm
7 4500 31 11.6059 diff
7 4500 31 14.3987 norm
7 4500 32 11.5993 diff
7 4500 32 14.4035 norm
7 4500 33 11.5935 diff
7 4500 33 14.4074 norm
7 4500 34 11.5885 diff
7 4500 34 14.4104 norm
7 4500 35 11.5841 diff
7 4500 35 14.4128 norm
7 4500 36 11.5802 diff
7 4500 36 14.4148 norm
7 4500 37 11.5768 diff
7 4500 37 14.4163 norm
7 4500 38 11.5738 diff
7 4500 38 14.4175 norm
7 4500 39 11.5711 diff
7 4500 39 14.4184 norm
7 4500 40 11.5687 diff
7 4500 40 14.4191 norm
7 4500 41 11.5665 diff
7 4500 41 14.4197 norm
7 4500 42 11.5647 diff
7 4500 42 14.4201 norm
7 4500 43 11.563 diff
7 4500 43 14.4203 norm
7 4500 44 11.5615 diff
7 4500 44 14.4205 norm
7 4500 45 11.5602 diff
7 4500 45 14.4205 norm
7 4500 46 11.5591 diff
7 4500 46 14.4206 norm
7 4500 47 11.5581 diff
7 4500 47 14.4205 norm
7 4500 48 11.5572 diff
7 4500 48 14.4205 norm
7 4500 49 11.5564 diff
7 4500 49 14.4204 norm
7 4500 50 11.5557 diff
7 4500 50 14.4203 norm
7 4500 51 11.5551 diff
7 4500 51 14.4202 norm
7 4500 52 11.5545 diff
7 4500 52 14.4201 norm
7 4500 53 11.5541 diff
7 4500 53 14.42 norm
7 4500 54 11.5536 diff
7 4500 54 14.4198 norm
7 4500 55 11.5533 diff
7 4500 55 14.4197 norm
7 4500 56 11.5529 diff
7 4500 56 14.4196 norm
7 4500 57 11.5526 diff
7 4500 57 14.4195 norm
7 4500 58 11.5524 diff
7 4500 58 14.4194 norm
7 4500 59 11.5522 diff
7 4500 59 14.4193 norm
7 4500 60 11.552 diff
7 4500 60 14.4192 norm
7 4500 61 11.5518 diff
7 4500 61 14.4191 norm
7 4500 62 11.5516 diff
7 4500 62 14.419 norm
7 4500 63 11.5515 diff
7 4500 63 14.4189 norm
7 4500 64 11.5514 diff
7 4500 64 14.4188 norm
7 4500 65 11.5513 diff
7 4500 65 14.4188 norm
7 4500 66 11.5512 diff
7 4500 66 14.4187 norm
7 4500 67 11.5511 diff
7 4500 67 14.4186 norm
7 4500 68 11.551 diff
7 4500 68 14.4186 norm
7 4500 69 11.5509 diff
7 4500 69 14.4185 norm
7 4500 70 11.5509 diff
7 4500 70 14.4185 norm
7 4500 71 11.5508 diff
7 4500 71 14.4185 norm
7 4500 72 11.5508 diff
7 4500 72 14.4184 norm
7 4500 73 11.5508 diff
7 4500 73 14.4184 norm
7 4500 74 11.5507 diff
7 4500 74 14.4184 norm
7 4500 75 11.5507 diff
7 4500 75 14.4183 norm
7 4500 76 11.5507 diff
7 4500 76 14.4183 norm
7 4500 77 11.5506 diff
7 4500 77 14.4183 norm
7 4500 78 11.5506 diff
7 4500 78 14.4183 norm
7 4500 79 11.5506 diff
7 4500 79 14.4183 norm
7 4500 80 11.5506 diff
7 4500 80 14.4182 norm
7 4500 81 11.5506 diff
7 4500 81 14.4182 norm
7 4500 82 11.5505 diff
7 4500 82 14.4182 norm
7 4500 83 11.5505 diff
7 4500 83 14.4182 norm
7 4500 84 11.5505 diff
7 4500 84 14.4182 norm
7 4500 85 11.5505 diff
7 4500 85 14.4182 norm
7 4500 86 11.5505 diff
7 4500 86 14.4182 norm
7 4500 87 11.5505 diff
7 4500 87 14.4182 norm
7 4500 88 11.5505 diff
7 4500 88 14.4182 norm
7 4500 89 11.5505 diff
7 4500 89 14.4182 norm
7 4500 90 11.5505 diff
7 4500 90 14.4181 norm
7 4500 91 11.5505 diff
7 4500 91 14.4181 norm
7 4500 92 11.5505 diff
7 4500 92 14.4181 norm
7 4500 93 11.5505 diff
7 4500 93 14.4181 norm
7 4500 94 11.5505 diff
7 4500 94 14.4181 norm
7 4500 95 11.5505 diff
7 4500 95 14.4181 norm
7 4500 96 11.5505 diff
7 4500 96 14.4181 norm
7 4500 97 11.5505 diff
7 4500 97 14.4181 norm
7 4500 98 11.5505 diff
7 4500 98 14.4181 norm
7 4500 99 11.5505 diff
7 4500 99 14.4181 norm
7 4500 100 11.5505 diff
7 4500 100 14.4181 norm
7 4500 101 11.5505 diff
7 4500 101 14.4181 norm
7 4500 102 11.5505 diff
7 4500 102 14.4181 norm
7 4500 103 11.5505 diff
7 4500 103 14.4181 norm
7 4500 104 11.5505 diff
7 4500 104 14.4181 norm
7 4500 105 11.5505 diff
7 4500 105 14.4181 norm
7 4500 106 11.5505 diff
7 4500 106 14.4181 norm
7 4500 107 11.5505 diff
7 4500 107 14.4181 norm
7 4500 108 11.5505 diff
7 4500 108 14.4181 norm
7 4500 109 10.4456 diff
7 4500 109 14.5557 norm
7 4500 110 7.56828 diff
7 4500 110 14.5885 norm
7 4500 111 6.23933 diff
7 4500 111 15.1495 norm
7 4500 112 5.18601 diff
7 4500 112 15.7495 norm
7 4500 113 4.24032 diff
7 4500 113 16.3377 norm
7 4500 114 3.37822 diff
7 4500 114 16.9035 norm
7 4500 115 2.58805 diff
7 4500 115 17.4423 norm
7 4500 116 1.86137 diff
7 4500 116 17.9519 norm
7 4500 117 1.19143 diff
7 4500 117 18.4319 norm
7 4500 118 0.572576 diff
7 4500 118 18.8827 norm
7 4500 119 0.0 diff
7 4500 119 19.3054 norm
8 0 0 19.0781 diff
8 0 0 2.2279 norm
8 0 1 18.4064 diff
8 0 1 4.43545 norm
8 0 2 17.578 diff
8 0 2 6.41043 norm
8 0 3 16.814 diff
8 0 3 8.02024 norm
8 0 4 16.0983 diff
8 0 4 9.28965 norm
8 0 5 15.5039 diff
8 0 5 10.3743 norm
8 0 6 14.9565 diff
8 0 6 11.2637 norm
8 0 7 14.4792 diff
8 0 7 12.0027 norm
8 0 8 14.0501 diff
8 0 8 12.662 norm
8 0 9 13.6677 diff
8 0 9 13.2241 norm
8 0 10 12.5078 diff
8 0 10 13.4017 norm
8 0 11 12.1145 diff
8 0 11 13.6274 norm
8 0 12 11.9733 diff
8 0 12 13.7485 norm
8 0 13 11.9317 diff
8 0 13 13.7956 norm
8 0 14 11.9404 diff
8 0 14 13.8239 norm
8 0 15 11.9594 diff
8 0 15 13.8669 norm
8 0 16 11.9641 diff
8 0 16 13.9284 norm
8 0 17 11.948 diff
8 0 17 13.9989 norm
8 0 18 11.9166 diff
8 0 18 14.0677 norm
8 0 19 11.8781 diff
8 0 19 14.1282 norm
8 0 20 11.8391 diff
8 0 20 14.1778 norm
8 0 21 11.8037 diff
8 0 21 14.2167 norm
8 0 22 11.7732 diff
8 0 22 14.2468 norm
8 0 23 11.7477 diff
8 0 23 14.2704 norm
8 0 24 11.7262 diff
8 0 24 14.2893 norm
8 0 25 11.7076 diff
8 0 25 14.305 norm
8 0 26 11.6912 diff
8 0 26 14.3182 norm
8 0 27 11.6764 diff
8 0 27 14.3294 norm
8 0 28 11.6629 diff
8 0 28 14.3389 norm
8 0 29 11.6505 diff
8 0 29 14.3467 norm
8 0 30 11.6393 diff
8 0 30 14.3532 norm
8 0 31 11.6293 diff
8 0 31 14.3584 norm
8 0 32 11.6204 diff
8 0 32 14.3625 norm
8 0 33 11.6125 diff
8 0 33 14.3657 norm
8 0 34 11.6055 diff
8 0 34 14.3683 norm
8 0 35 11.5993 diff
8 0 35 14.3703 norm
8 0 36 11.5938 diff
8 0 36 14.3718 norm
8 0 37 11.589 diff
8 0 37 14.373 norm
8 0 38 11.5847 diff
8 0 38 14.3739 norm
8 0 39 11.5809 diff
8 0 39 14.3746 norm
8 0 40 11.5775 diff
8 0 40 14.375 norm
8 0 41 11.5745 diff
8 0 41 14.3753 norm
8 0 42 11.5718 diff
8 0 42 14.3755 norm
8 0 43 11.5694 diff
8 0 43 14.3756 norm
8 0 44 11.5673 diff
8 0 44 14.3756 norm
8 0 45 11.5655 diff
8 0 45 14.3755 norm
8 0 46 11.5638 diff
8 0 46 14.3754 norm
8 0 47 11.5624 diff
8 0 47 14.3753 norm
8 0 48 11.5611 diff
8 0 48 14.3752 norm
8 0 49 11.5599 diff
8 0 49 14.375 norm
8 0 50 11.5589 diff
8 0 50 14.3748 norm
8 0 51 11.558 diff
8 0 51 14.3747 norm
8 0 52 11.5572 diff
8 0 52 14.3745 norm
8 0 53 11.5565 diff
8 0 53 14.3743 norm
8 0 54 11.5558 diff
8 0 54 14.3741 norm
8 0 55 11.5553 diff
8 0 55 14.374 norm
8 0 56 11.5548 diff
8 0 56 14.3738 norm
8 0 57 11.5543 diff
8 0 57 14.3737 norm
8 0 58 11.554 diff
8 0 58 14.3735 norm
8 0 59 11.5536 diff
8 0 59 14.3734 norm
8 0 60 11.5533 diff
8 0 60 14.3733 norm
8 0 61 11.553 diff
8 0 61 14.3732 norm
8 0 62 11.5528 diff
8 0 62 14.3731 norm
8 0 63 11.5526 diff
8 0 63 14.373 norm
8 0 64 11.5524 diff
8 0 64 14.3729 norm
8 0 65 11.5522 diff
8 0 65 14.3728 norm
8 0 66 11.552 diff
8 0 66 14.3727 norm
8 0 67 11.5519 diff
8 0 67 14.3727 norm
8 0 68 11.5518 diff
8 0 68 14.3726 norm
8 0 69 11.5517 diff
8 0 69 14.3725 norm
8 0 70 11.5516 diff
8 0 70 14.3725 norm
8 0 71 11.5515 diff
8 0 71 14.3725 norm
8 0 72 11.5514 diff
8 0 72 14.3724 norm
8 0 73 11.5514 diff
8 0 73 14.3724 norm
8 0 74 11.5513 diff
8 0 74 14.3723 norm
8 0 75 11.5512 diff
8 0 75 14.3723 norm
8 0 76 11.5512 diff
8 0 76 14.3723 norm
8 0 77 11.5511 diff
8 0 77 14.3722 norm
8 0 78 11.5511 diff
8 0 78 14.3722 norm
8 0 79 11.5511 diff
8 0 79 14.3722 norm
8 0 80 11.5511 diff
8 0 80 14.3722 norm
8 0 81 11.551 diff
8 0 81 14.3722 norm
8 0 82 11.551 diff
8 0 82 14.3721 norm
8 0 83 11.551 diff
8 0 83 14.3721 norm
8 0 84 11.551 diff
8 0 84 14.3721 norm
8 0 85 11.5509 diff
8 0 85 14.3721 norm
8 0 86 11.5509 diff
8 0 86 14.3721 norm
8 0 87 11.5509 diff
8 0 87 14.3721 norm
8 0 88 11.5509 diff
8 0 88 14.3721 norm
8 0 89 11.5509 diff
8 0 89 14.3721 norm
8 0 90 11.5509 diff
8 0 90 14.3721 norm
8 0 91 11.5509 diff
8 0 91 14.3721 norm
8 0 92 11.5509 diff
8 0 92 14.3721 norm
8 0 93 11.5509 diff
8 0 93 14.3721 norm
8 0 94 11.5509 diff
8 0 94 14.372 norm
8 0 95 11.5509 diff
8 0 95 14.372 norm
8 0 96 11.5508 diff
8 0 96 14.372 norm
8 0 97 11.5508 diff
8 0 97 14.372 norm
8 0 98 11.5508 diff
8 0 98 14.372 norm
8 0 99 11.5508 diff
8 0 99 14.372 norm
8 0 100 11.5508 diff
8 0 100 14.372 norm
8 0 101 11.5508 diff
8 0 101 14.372 norm
8 0 102 11.5508 diff
8 0 102 14.372 norm
8 0 103 11.5508 diff
8 0 103 14.372 norm
8 0 104 11.5508 diff
