batch k value what
1000 6 2.18011 norm
1000 7 2.32448 diff
1000 7 2.23632 norm
1000 8 2.32416 diff
1000 8 2.23417 norm
1000 9 2.4355 diff
1000 9 2.25885 norm
1000 10 2.38546 diff
1000 10 2.08877 norm
1000 11 2.17617 diff
1000 11 1.97993 norm
1000 12 2.02044 diff
1000 12 1.85944 norm
1000 13 1.88016 diff
1000 13 1.76449 norm
1000 14 1.83784 diff
1000 14 1.69478 norm
1000 15 1.8879 diff
1000 15 1.62804 norm
1000 16 1.7523 diff
1000 16 1.57239 norm
1000 17 1.80404 diff
1000 17 1.51785 norm
1000 18 1.70445 diff
1000 18 1.46402 norm
1000 19 1.60955 diff
1000 19 1.41185 norm
1000 20 1.55688 diff
1000 20 1.373 norm
1000 21 1.4736 diff
1000 21 1.33142 norm
1000 22 1.65647 diff
1000 22 1.31092 norm
1000 23 1.57993 diff
1000 23 1.27721 norm
1000 24 1.52774 diff
1000 24 1.23571 norm
1000 25 1.4824 diff
1000 25 1.21066 norm
1000 26 1.40905 diff
1000 26 1.17929 norm
1000 27 1.35637 diff
1000 27 1.15785 norm
1000 28 1.28802 diff
1000 28 1.1349 norm
1000 29 1.46603 diff
1000 29 1.11096 norm
1000 30 1.30368 diff
1000 30 1.09838 norm
1000 31 1.39195 diff
1000 31 1.07472 norm
1000 32 1.35621 diff
1000 32 1.05386 norm
1000 33 1.26961 diff
1000 33 1.03584 norm
1000 34 1.17842 diff
1000 34 1.01365 norm
1000 35 1.31549 diff
1000 35 0.997435 norm
1000 36 1.3157 diff
1000 36 0.994553 norm
1000 37 1.35676 diff
1000 37 0.972163 norm
1000 38 1.24031 diff
1000 38 0.963824 norm
1000 39 1.20353 diff
1000 39 0.94062 norm
1000 40 1.26057 diff
1000 40 0.930606 norm
1000 41 1.11748 diff
1000 41 0.916193 norm
1000 42 1.167 diff
1000 42 0.907487 norm
1000 43 1.2178 diff
1000 43 0.891122 norm
1000 44 1.20395 diff
1000 44 0.89584 norm
1000 45 1.24935 diff
1000 45 0.880065 norm
1000 46 1.12079 diff
1000 46 0.868499 norm
1000 47 1.15882 diff
1000 47 0.860781 norm
1000 48 1.17215 diff
1000 48 0.847443 norm
1000 49 1.11214 diff
1000 49 0.845562 norm
1000 50 1.22321 diff
1000 50 0.835791 norm
1000 51 1.19846 diff
1000 51 0.837762 norm
1000 52 1.15124 diff
1000 52 0.829389 norm
1000 53 1.09891 diff
1000 53 0.814499 norm
1000 54 1.14179 diff
1000 54 0.81103 norm
1000 55 1.09938 diff
1000 55 0.802795 norm
1000 56 1.12245 diff
1000 56 0.791858 norm
1000 57 1.13332 diff
1000 57 0.792857 norm
1000 58 1.15952 diff
1000 58 0.787386 norm
1000 59 1.15879 diff
1000 59 0.780871 norm
1000 60 1.13082 diff
1000 60 0.772553 norm
1000 61 1.1078 diff
1000 61 0.765342 norm
1000 62 1.17839 diff
1000 62 0.752023 norm
1000 63 1.07373 diff
1000 63 0.751034 norm
1000 64 1.12025 diff
1000 64 0.740113 norm
1000 65 1.16854 diff
1000 65 0.746588 norm
1000 66 1.09907 diff
1000 66 0.737018 norm
1000 67 1.04453 diff
1000 67 0.728575 norm
1000 68 1.10461 diff
1000 68 0.720724 norm
1000 69 1.07535 diff
1000 69 0.712178 norm
1000 70 1.10115 diff
1000 70 0.707983 norm
1000 71 1.03993 diff
1000 71 0.707645 norm
1000 72 1.09279 diff
1000 72 0.701542 norm
1000 73 1.09961 diff
1000 73 0.701043 norm
1000 74 1.10263 diff
1000 74 0.69091 norm
1000 75 1.09062 diff
1000 75 0.685417 norm
1000 76 1.04445 diff
1000 76 0.673262 norm
1000 77 1.05047 diff
1000 77 0.666621 norm
1000 78 1.05877 diff
1000 78 0.663346 norm
1000 79 1.04364 diff
1000 79 0.668552 norm
1000 80 1.01896 diff
1000 80 0.656197 norm
1000 81 1.06096 diff
1000 81 0.65221 norm
1000 82 1.03732 diff
1000 82 0.643955 norm
1000 83 1.02558 diff
1000 83 0.629123 norm
1000 84 1.00302 diff
1000 84 0.635485 norm
1000 85 1.03635 diff
1000 85 0.625602 norm
1000 86 0.961471 diff
1000 86 0.626845 norm
1000 87 1.09089 diff
1000 87 0.626638 norm
1000 88 1.04272 diff
1000 88 0.617419 norm
1000 89 0.99787 diff
1000 89 0.615211 norm
1000 90 1.02165 diff
1000 90 0.606823 norm
1000 91 0.95836 diff
1000 91 0.599726 norm
1000 92 0.954277 diff
1000 92 0.609737 norm
1000 93 0.988565 diff
1000 93 0.605499 norm
1000 94 0.953137 diff
1000 94 0.612422 norm
1000 95 1.07283 diff
1000 95 0.600899 norm
1000 96 0.987467 diff
1000 96 0.600244 norm
1000 97 0.94505 diff
1000 97 0.597279 norm
1000 98 0.976984 diff
1000 98 0.598477 norm
1000 99 1.00278 diff
1000 99 0.591664 norm
1000 100 1.00154 diff
1000 100 0.607975 norm
1000 101 1.00342 diff
1000 101 0.598354 norm
1000 102 1.0353 diff
1000 102 0.596434 norm
1000 103 1.04367 diff
1000 103 0.599519 norm
1000 104 0.997741 diff
1000 104 0.586059 norm
1000 105 0.914405 diff
1000 105 0.591788 norm
1000 106 0.933907 diff
1000 106 0.590905 norm
1000 107 1.02904 diff
1000 107 0.59792 norm
1000 108 1.02954 diff
1000 108 0.597821 norm
1000 109 1.2471 diff
1000 109 0.928558 norm
1000 110 1.13489 diff
1000 110 0.837726 norm
1000 111 1.05689 diff
1000 111 0.812486 norm
1000 112 1.0023 diff
1000 112 0.782412 norm
1000 113 1.00702 diff
1000 113 0.773453 norm
1000 114 0.891948 diff
1000 114 0.767757 norm
1000 115 0.934164 diff
1000 115 0.747441 norm
1000 116 0.908342 diff
1000 116 0.736376 norm
1000 117 0.858693 diff
1000 117 0.719829 norm
1000 118 0.845262 diff
1000 118 0.715059 norm
1000 119 0.0 diff
1000 119 0.697197 norm
1500 0 1.59044 diff
1500 0 1.47541 norm
1500 1 1.74771 diff
1500 1 1.66541 norm
1500 2 1.93037 diff
1500 2 1.79651 norm
1500 3 2.04598 diff
1500 3 1.9331 norm
1500 4 2.17202 diff
1500 4 2.0191 norm
1500 5 2.1968 diff
1500 5 2.10112 norm
1500 6 2.23085 diff
1500 6 2.16188 norm
1500 7 2.2653 diff
1500 7 2.16835 norm
1500 8 2.27528 diff
1500 8 2.19199 norm
1500 9 2.40503 diff
1500 9 2.22724 norm
1500 10 2.3494 diff
1500 10 2.05878 norm
1500 11 2.15728 diff
1500 11 1.94676 norm
1500 12 1.96954 diff
1500 12 1.84805 norm
1500 13 1.8895 diff
1500 13 1.75452 norm
1500 14 1.80564 diff
1500 14 1.69167 norm
1500 15 1.87124 diff
1500 15 1.61376 norm
1500 16 1.72314 diff
1500 16 1.55655 norm
1500 17 1.75663 diff
1500 17 1.49713 norm
1500 18 1.72713 diff
1500 18 1.45649 norm
1500 19 1.59387 diff
1500 19 1.40535 norm
1500 20 1.52628 diff
1500 20 1.36628 norm
1500 21 1.44324 diff
1500 21 1.32833 norm
1500 22 1.62702 diff
1500 22 1.30006 norm
1500 23 1.552 diff
1500 23 1.2726 norm
1500 24 1.51951 diff
1500 24 1.23427 norm
1500 25 1.45499 diff
1500 25 1.20773 norm
1500 26 1.41042 diff
1500 26 1.18602 norm
1500 27 1.31858 diff
1500 27 1.15338 norm
1500 28 1.28367 diff
1500 28 1.14501 norm
1500 29 1.45447 diff
1500 29 1.11546 norm
1500 30 1.30156 diff
1500 30 1.0972 norm
1500 31 1.36381 diff
1500 31 1.07859 norm
1500 32 1.36231 diff
1500 32 1.05622 norm
1500 33 1.28118 diff
1500 33 1.0435 norm
1500 34 1.15232 diff
1500 34 1.01611 norm
1500 35 1.2932 diff
1500 35 1.00897 norm
1500 36 1.28558 diff
1500 36 0.99164 norm
1500 37 1.34491 diff
1500 37 0.978016 norm
1500 38 1.24987 diff
1500 38 0.958077 norm
1500 39 1.16783 diff
1500 39 0.949789 norm
1500 40 1.2541 diff
1500 40 0.931638 norm
1500 41 1.10519 diff
1500 41 0.919897 norm
1500 42 1.13501 diff
1500 42 0.916763 norm
1500 43 1.21024 diff
1500 43 0.893976 norm
1500 44 1.20877 diff
1500 44 0.900751 norm
1500 45 1.19382 diff
1500 45 0.880913 norm
1500 46 1.13293 diff
1500 46 0.870181 norm
1500 47 1.13036 diff
1500 47 0.866476 norm
1500 48 1.15553 diff
1500 48 0.850963 norm
1500 49 1.08221 diff
1500 49 0.852947 norm
1500 50 1.16988 diff
1500 50 0.838189 norm
1500 51 1.21696 diff
1500 51 0.839337 norm
1500 52 1.10894 diff
1500 52 0.823778 norm
1500 53 1.09448 diff
1500 53 0.8165 norm
1500 54 1.11098 diff
1500 54 0.811145 norm
1500 55 1.07988 diff
1500 55 0.806213 norm
1500 56 1.10112 diff
1500 56 0.789072 norm
1500 57 1.11552 diff
1500 57 0.790879 norm
1500 58 1.13784 diff
1500 58 0.786731 norm
1500 59 1.12889 diff
1500 59 0.77057 norm
1500 60 1.09539 diff
1500 60 0.76245 norm
1500 61 1.07715 diff
1500 61 0.755277 norm
1500 62 1.14859 diff
1500 62 0.748368 norm
1500 63 1.04813 diff
1500 63 0.745511 norm
1500 64 1.07266 diff
1500 64 0.735625 norm
1500 65 1.14228 diff
1500 65 0.736575 norm
1500 66 1.08516 diff
1500 66 0.726544 norm
1500 67 1.0107 diff
1500 67 0.715121 norm
1500 68 1.07138 diff
1500 68 0.721996 norm
1500 69 1.06191 diff
1500 69 0.705037 norm
1500 70 1.05896 diff
1500 70 0.705787 norm
1500 71 1.05151 diff
1500 71 0.700864 norm
1500 72 1.05065 diff
1500 72 0.699271 norm
1500 73 1.0702 diff
1500 73 0.690246 norm
1500 74 1.08847 diff
1500 74 0.679984 norm
1500 75 1.04664 diff
1500 75 0.676293 norm
1500 76 1.05023 diff
1500 76 0.671802 norm
1500 77 1.03245 diff
1500 77 0.665646 norm
1500 78 1.0263 diff
1500 78 0.660895 norm
1500 79 1.04151 diff
1500 79 0.659157 norm
1500 80 1.00283 diff
1500 80 0.648708 norm
1500 81 1.0552 diff
1500 81 0.643954 norm
1500 82 1.025 diff
1500 82 0.640538 norm
1500 83 0.989949 diff
1500 83 0.62642 norm
1500 84 1.02215 diff
1500 84 0.638132 norm
1500 85 1.01852 diff
1500 85 0.624245 norm
1500 86 0.940822 diff
1500 86 0.622284 norm
1500 87 1.07114 diff
1500 87 0.623437 norm
1500 88 1.02145 diff
1500 88 0.612875 norm
1500 89 0.996581 diff
1500 89 0.613269 norm
1500 90 1.0178 diff
1500 90 0.61092 norm
1500 91 0.941517 diff
1500 91 0.61028 norm
1500 92 0.95399 diff
1500 92 0.612867 norm
1500 93 0.98393 diff
1500 93 0.611484 norm
1500 94 0.953547 diff
1500 94 0.611048 norm
1500 95 1.05788 diff
1500 95 0.604415 norm
1500 96 1.00042 diff
1500 96 0.602859 norm
1500 97 0.926185 diff
1500 97 0.604405 norm
1500 98 0.982848 diff
1500 98 0.609871 norm
1500 99 0.99664 diff
1500 99 0.596916 norm
1500 100 0.984809 diff
1500 100 0.603805 norm
1500 101 0.985082 diff
1500 101 0.605108 norm
1500 102 1.03307 diff
1500 102 0.593176 norm
1500 103 1.03418 diff
1500 103 0.605773 norm
1500 104 0.990674 diff
1500 104 0.588026 norm
1500 105 0.899463 diff
1500 105 0.599576 norm
1500 106 0.930653 diff
1500 106 0.601668 norm
1500 107 1.02656 diff
1500 107 0.603311 norm
1500 108 0.993529 diff
1500 108 0.597738 norm
1500 109 1.2421 diff
1500 109 0.907443 norm
1500 110 1.11689 diff
1500 110 0.815251 norm
1500 111 1.02748 diff
1500 111 0.795562 norm
1500 112 0.967425 diff
1500 112 0.760634 norm
1500 113 0.968002 diff
1500 113 0.751138 norm
1500 114 0.88745 diff
1500 114 0.747204 norm
1500 115 0.91622 diff
1500 115 0.729158 norm
1500 116 0.871492 diff
1500 116 0.717737 norm
1500 117 0.839309 diff
1500 117 0.706809 norm
1500 118 0.824594 diff
1500 118 0.69497 norm
1500 119 0.0 diff
1500 119 0.688164 norm
2000 0 1.65111 diff
2000 0 1.50522 norm
2000 1 1.79561 diff
2000 1 1.69566 norm
2000 2 1.9926 diff
2000 2 1.8154 norm
2000 3 1.99945 diff
2000 3 1.916 norm
2000 4 2.16233 diff
2000 4 2.0071 norm
2000 5 2.14223 diff
2000 5 2.05162 norm
2000 6 2.22858 diff
2000 6 2.13189 norm
2000 7 2.25793 diff
2000 7 2.17002 norm
2000 8 2.25643 diff
2000 8 2.20837 norm
2000 9 2.42461 diff
2000 9 2.21156 norm
2000 10 2.3254 diff
2000 10 2.04936 norm
2000 11 2.14662 diff
2000 11 1.9439 norm
2000 12 1.94784 diff
2000 12 1.83161 norm
2000 13 1.88085 diff
2000 13 1.7373 norm
2000 14 1.81599 diff
2000 14 1.67165 norm
2000 15 1.86723 diff
2000 15 1.59645 norm
2000 16 1.72903 diff
2000 16 1.53811 norm
2000 17 1.76137 diff
2000 17 1.48253 norm
2000 18 1.69649 diff
2000 18 1.42817 norm
2000 19 1.59831 diff
2000 19 1.39369 norm
2000 20 1.52944 diff
2000 20 1.34485 norm
2000 21 1.38308 diff
2000 21 1.30775 norm
2000 22 1.60815 diff
2000 22 1.28129 norm
2000 23 1.54346 diff
2000 23 1.24616 norm
2000 24 1.50046 diff
2000 24 1.21678 norm
2000 25 1.42555 diff
2000 25 1.1871 norm
2000 26 1.37686 diff
2000 26 1.14997 norm
2000 27 1.31647 diff
2000 27 1.13303 norm
2000 28 1.3014 diff
2000 28 1.11741 norm
2000 29 1.42925 diff
2000 29 1.08895 norm
2000 30 1.29572 diff
2000 30 1.07672 norm
2000 31 1.3665 diff
2000 31 1.05345 norm
2000 32 1.35512 diff
2000 32 1.02435 norm
2000 33 1.24717 diff
2000 33 1.01579 norm
2000 34 1.10787 diff
2000 34 0.990866 norm
2000 35 1.28231 diff
2000 35 0.978139 norm
2000 36 1.23925 diff
2000 36 0.958465 norm
2000 37 1.31359 diff
2000 37 0.947615 norm
2000 38 1.22515 diff
2000 38 0.941672 norm
2000 39 1.13848 diff
2000 39 0.915169 norm
2000 40 1.20994 diff
2000 40 0.899855 norm
2000 41 1.07072 diff
2000 41 0.892718 norm
2000 42 1.14368 diff
2000 42 0.89274 norm
2000 43 1.17131 diff
2000 43 0.875668 norm
2000 44 1.17091 diff
2000 44 0.876913 norm
2000 45 1.19034 diff
2000 45 0.864814 norm
2000 46 1.11334 diff
2000 46 0.855355 norm
2000 47 1.09028 diff
2000 47 0.853121 norm
2000 48 1.11988 diff
2000 48 0.843702 norm
2000 49 1.07627 diff
2000 49 0.843343 norm
2000 50 1.15681 diff
2000 50 0.828653 norm
2000 51 1.20111 diff
2000 51 0.835576 norm
2000 52 1.11034 diff
2000 52 0.831132 norm
2000 53 1.10327 diff
2000 53 0.80896 norm
2000 54 1.10985 diff
2000 54 0.8078 norm
2000 55 1.07205 diff
2000 55 0.80006 norm
2000 56 1.12712 diff
2000 56 0.800172 norm
2000 57 1.11826 diff
2000 57 0.794809 norm
2000 58 1.12895 diff
2000 58 0.787718 norm
2000 59 1.13344 diff
2000 59 0.77922 norm
2000 60 1.09922 diff
2000 60 0.774271 norm
2000 61 1.07637 diff
2000 61 0.769023 norm
2000 62 1.12948 diff
2000 62 0.757525 norm
2000 63 1.04532 diff
2000 63 0.756346 norm
2000 64 1.08152 diff
2000 64 0.756272 norm
2000 65 1.16574 diff
2000 65 0.75414 norm
2000 66 1.07892 diff
2000 66 0.743878 norm
2000 67 1.03712 diff
2000 67 0.741451 norm
2000 68 1.09573 diff
2000 68 0.735285 norm
2000 69 1.07125 diff
2000 69 0.723864 norm
2000 70 1.08377 diff
2000 70 0.731738 norm
2000 71 1.0582 diff
2000 71 0.727025 norm
2000 72 1.08322 diff
2000 72 0.718404 norm
2000 73 1.07713 diff
2000 73 0.718595 norm
2000 74 1.09863 diff
2000 74 0.703506 norm
2000 75 1.07589 diff
2000 75 0.701198 norm
2000 76 1.04691 diff
2000 76 0.689884 norm
2000 77 1.03733 diff
2000 77 0.68619 norm
2000 78 1.06153 diff
2000 78 0.685568 norm
2000 79 1.05605 diff
2000 79 0.674355 norm
2000 80 1.01947 diff
2000 80 0.670574 norm
2000 81 1.06704 diff
2000 81 0.663444 norm
2000 82 1.0399 diff
2000 82 0.654293 norm
2000 83 0.998993 diff
2000 83 0.645123 norm
2000 84 1.01667 diff
2000 84 0.647778 norm
2000 85 1.01423 diff
2000 85 0.642851 norm
2000 86 0.951594 diff
2000 86 0.645972 norm
2000 87 1.07226 diff
2000 87 0.64214 norm
2000 88 1.00781 diff
2000 88 0.624079 norm
2000 89 1.00287 diff
2000 89 0.63696 norm
2000 90 1.01734 diff
2000 90 0.623177 norm
2000 91 0.960746 diff
2000 91 0.630118 norm
2000 92 0.953302 diff
2000 92 0.625036 norm
2000 93 0.995612 diff
2000 93 0.619958 norm
2000 94 0.990295 diff
2000 94 0.633574 norm
2000 95 1.06507 diff
2000 95 0.614473 norm
2000 96 1.00101 diff
2000 96 0.612529 norm
2000 97 0.930035 diff
2000 97 0.612138 norm
2000 98 0.998861 diff
2000 98 0.610255 norm
2000 99 0.985166 diff
2000 99 0.605465 norm
2000 100 0.996052 diff
2000 100 0.615414 norm
2000 101 0.974158 diff
2000 101 0.601434 norm
2000 102 1.03349 diff
2000 102 0.593135 norm
2000 103 1.03304 diff
2000 103 0.598867 norm
2000 104 0.987611 diff
2000 104 0.590558 norm
2000 105 0.923421 diff
2000 105 0.594009 norm
2000 106 0.901807 diff
2000 106 0.584199 norm
2000 107 1.03595 diff
2000 107 0.595315 norm
2000 108 1.01942 diff
2000 108 0.596571 norm
2000 109 1.21202 diff
2000 109 0.884848 norm
2000 110 1.06235 diff
2000 110 0.803492 norm
2000 111 1.00595 diff
2000 111 0.785774 norm
2000 112 0.957363 diff
2000 112 0.764604 norm
2000 113 0.945998 diff
2000 113 0.769618 norm
2000 114 0.851445 diff
2000 114 0.762119 norm
2000 115 0.899604 diff
2000 115 0.751829 norm
2000 116 0.891041 diff
2000 116 0.747538 norm
2000 117 0.851623 diff
2000 117 0.734338 norm
2000 118 0.817749 diff
2000 118 0.734582 norm
2000 119 0.0 diff
2000 119 0.725925 norm
2500 0 1.63301 diff
2500 0 1.52187 norm
2500 1 1.81055 diff
2500 1 1.74969 norm
2500 2 1.99626 diff
2500 2 1.87224 norm
2500 3 2.09783 diff
2500 3 1.97886 norm
2500 4 2.17589 diff
2500 4 2.05038 norm
2500 5 2.16503 diff
2500 5 2.10974 norm
2500 6 2.20668 diff
2500 6 2.13232 norm
2500 7 2.27496 diff
2500 7 2.19626 norm
2500 8 2.27446 diff
2500 8 2.203 norm
2500 9 2.35614 diff
2500 9 2.17871 norm
2500 10 2.25907 diff
2500 10 2.02029 norm
2500 11 2.12899 diff
2500 11 1.91283 norm
2500 12 1.95198 diff
2500 12 1.80957 norm
2500 13 1.84303 diff
2500 13 1.72438 norm
2500 14 1.76579 diff
2500 14 1.65894 norm
2500 15 1.83849 diff
2500 15 1.58208 norm
2500 16 1.72561 diff
2500 16 1.53815 norm
2500 17 1.74268 diff
2500 17 1.48678 norm
2500 18 1.6802 diff
2500 18 1.43844 norm
2500 19 1.57605 diff
2500 19 1.39338 norm
2500 20 1.51527 diff
2500 20 1.35146 norm
2500 21 1.45002 diff
2500 21 1.32176 norm
2500 22 1.62195 diff
2500 22 1.29303 norm
2500 23 1.50264 diff
2500 23 1.25813 norm
2500 24 1.50006 diff
2500 24 1.23171 norm
2500 25 1.46543 diff
2500 25 1.21019 norm
2500 26 1.40961 diff
2500 26 1.17863 norm
2500 27 1.32234 diff
2500 27 1.1619 norm
2500 28 1.28597 diff
2500 28 1.13945 norm
2500 29 1.45228 diff
2500 29 1.11111 norm
2500 30 1.32678 diff
2500 30 1.1023 norm
2500 31 1.36373 diff
2500 31 1.07638 norm
2500 32 1.36974 diff
2500 32 1.06048 norm
2500 33 1.30407 diff
2500 33 1.03987 norm
2500 34 1.17882 diff
2500 34 1.01545 norm
2500 35 1.32028 diff
2500 35 1.00973 norm
2500 36 1.29877 diff
2500 36 0.988361 norm
2500 37 1.3539 diff
2500 37 0.970454 norm
2500 38 1.25112 diff
2500 38 0.967167 norm
2500 39 1.19791 diff
2500 39 0.938955 norm
2500 40 1.27343 diff
2500 40 0.930049 norm
2500 41 1.12273 diff
2500 41 0.917844 norm
2500 42 1.15855 diff
2500 42 0.90288 norm
2500 43 1.22379 diff
2500 43 0.901242 norm
2500 44 1.20288 diff
2500 44 0.888308 norm
2500 45 1.20385 diff
2500 45 0.873822 norm
2500 46 1.16877 diff
2500 46 0.87904 norm
2500 47 1.14869 diff
2500 47 0.861346 norm
2500 48 1.16206 diff
2500 48 0.852706 norm
2500 49 1.09675 diff
2500 49 0.851436 norm
2500 50 1.19152 diff
2500 50 0.835781 norm
2500 51 1.2319 diff
2500 51 0.842171 norm
2500 52 1.12512 diff
2500 52 0.831078 norm
2500 53 1.09741 diff
2500 53 0.813717 norm
2500 54 1.15147 diff
2500 54 0.81528 norm
2500 55 1.11715 diff
2500 55 0.793242 norm
2500 56 1.1107 diff
2500 56 0.796138 norm
2500 57 1.12347 diff
2500 57 0.791937 norm
2500 58 1.13892 diff
2500 58 0.766798 norm
2500 59 1.15711 diff
2500 59 0.7736 norm
2500 60 1.11441 diff
2500 60 0.759327 norm
2500 61 1.09784 diff
2500 61 0.755272 norm
2500 62 1.13983 diff
2500 62 0.745301 norm
2500 63 1.03968 diff
2500 63 0.734249 norm
2500 64 1.09679 diff
2500 64 0.733252 norm
2500 65 1.15266 diff
2500 65 0.739558 norm
2500 66 1.05702 diff
2500 66 0.721975 norm
2500 67 1.01897 diff
2500 67 0.720804 norm
2500 68 1.10127 diff
2500 68 0.71992 norm
2500 69 1.06199 diff
2500 69 0.705063 norm
2500 70 1.07346 diff
2500 70 0.718886 norm
2500 71 1.02516 diff
2500 71 0.701683 norm
2500 72 1.07096 diff
2500 72 0.700318 norm
2500 73 1.10086 diff
2500 73 0.704654 norm
2500 74 1.08961 diff
2500 74 0.689947 norm
2500 75 1.07281 diff
2500 75 0.693391 norm
2500 76 1.05002 diff
2500 76 0.678416 norm
2500 77 1.04259 diff
2500 77 0.673387 norm
2500 78 1.0555 diff
2500 78 0.671896 norm
2500 79 1.04831 diff
2500 79 0.667196 norm
2500 80 1.01442 diff
2500 80 0.658658 norm
2500 81 1.07063 diff
2500 81 0.6556 norm
2500 82 1.04335 diff
2500 82 0.644836 norm
2500 83 1.01534 diff
2500 83 0.642013 norm
2500 84 1.02107 diff
2500 84 0.643637 norm
2500 85 1.01849 diff
2500 85 0.627424 norm
2500 86 0.977642 diff
2500 86 0.637743 norm
2500 87 1.06956 diff
2500 87 0.634679 norm
2500 88 1.03507 diff
2500 88 0.625419 norm
2500 89 1.02046 diff
2500 89 0.634118 norm
2500 90 1.0099 diff
2500 90 0.622889 norm
2500 91 0.969402 diff
2500 91 0.62513 norm
2500 92 0.967296 diff
2500 92 0.627809 norm
2500 93 0.994199 diff
2500 93 0.619621 norm
2500 94 0.986318 diff
2500 94 0.630492 norm
2500 95 1.07204 diff
2500 95 0.621058 norm
2500 96 1.01142 diff
2500 96 0.620786 norm
2500 97 0.954455 diff
2500 97 0.617022 norm
2500 98 1.00589 diff
2500 98 0.616179 norm
2500 99 1.01251 diff
2500 99 0.610583 norm
2500 100 1.00744 diff
2500 100 0.616398 norm
2500 101 0.9896 diff
2500 101 0.608329 norm
2500 102 1.05018 diff
2500 102 0.609169 norm
2500 103 1.05081 diff
2500 103 0.608078 norm
2500 104 0.996002 diff
2500 104 0.594464 norm
2500 105 0.915702 diff
2500 105 0.608413 norm
2500 106 0.926288 diff
2500 106 0.593796 norm
2500 107 1.04303 diff
2500 107 0.599934 norm
2500 108 1.00446 diff
2500 108 0.604289 norm
2500 109 1.22115 diff
2500 109 0.891179 norm
2500 110 1.10513 diff
2500 110 0.803623 norm
2500 111 1.03238 diff
2500 111 0.771801 norm
2500 112 0.963898 diff
2500 112 0.745856 norm
2500 113 0.972889 diff
2500 113 0.745055 norm
2500 114 0.879265 diff
2500 114 0.728433 norm
2500 115 0.885496 diff
2500 115 0.716195 norm
2500 116 0.881473 diff
2500 116 0.710635 norm
2500 117 0.855104 diff
2500 117 0.691566 norm
2500 118 0.808046 diff
2500 118 0.695704 norm
2500 119 0.0 diff
2500 119 0.680469 norm
3000 0 1.62518 diff
3000 0 1.49983 norm
3000 1 1.766 diff
3000 1 1.67579 norm
3000 2 1.96469 diff
3000 2 1.79416 norm
3000 3 2.0308 diff
3000 3 1.90036 norm
3000 4 2.14185 diff
3000 4 1.98484 norm
3000 5 2.18317 diff
3000 5 2.09946 norm
3000 6 2.20702 diff
3000 6 2.13881 norm
3000 7 2.24405 diff
3000 7 2.16865 norm
3000 8 2.24684 diff
3000 8 2.18453 norm
3000 9 2.43531 diff
3000 9 2.22591 norm
3000 10 2.3315 diff
3000 10 2.0625 norm
3000 11 2.12711 diff
3000 11 1.94709 norm
3000 12 1.98953 diff
3000 12 1.84708 norm
3000 13 1.89138 diff
3000 13 1.75496 norm
3000 14 1.79314 diff
3000 14 1.67654 norm
3000 15 1.88818 diff
3000 15 1.61146 norm
3000 16 1.72641 diff
3000 16 1.55672 norm
3000 17 1.78328 diff
3000 17 1.49741 norm
3000 18 1.71105 diff
3000 18 1.44656 norm
3000 19 1.60008 diff
3000 19 1.40532 norm
3000 20 1.54927 diff
3000 20 1.36269 norm
3000 21 1.45099 diff
3000 21 1.31926 norm
3000 22 1.64876 diff
3000 22 1.29555 norm
3000 23 1.537 diff
3000 23 1.26454 norm
3000 24 1.54075 diff
3000 24 1.23311 norm
3000 25 1.4771 diff
3000 25 1.20326 norm
3000 26 1.39955 diff
3000 26 1.17551 norm
3000 27 1.3301 diff
3000 27 1.14978 norm
3000 28 1.32156 diff
3000 28 1.13275 norm
3000 29 1.45757 diff
3000 29 1.1111 norm
3000 30 1.31402 diff
3000 30 1.09429 norm
3000 31 1.38101 diff
3000 31 1.07338 norm
3000 32 1.37943 diff
3000 32 1.04947 norm
3000 33 1.2872 diff
3000 33 1.03262 norm
3000 34 1.16593 diff
3000 34 1.01214 norm
3000 35 1.33411 diff
3000 35 1.00132 norm
3000 36 1.28361 diff
3000 36 0.985087 norm
3000 37 1.35949 diff
3000 37 0.968364 norm
3000 38 1.27613 diff
3000 38 0.960664 norm
3000 39 1.19981 diff
3000 39 0.940977 norm
3000 40 1.26821 diff
3000 40 0.9248 norm
3000 41 1.11542 diff
3000 41 0.908332 norm
3000 42 1.19 diff
3000 42 0.905913 norm
3000 43 1.22691 diff
3000 43 0.887707 norm
3000 44 1.20229 diff
3000 44 0.885615 norm
