batch k norm
500 31 0.00472682
500 32 0.0048087
500 33 0.0048909
500 34 0.0049777
500 35 0.00505664
500 36 0.00513015
500 37 0.00520909
500 38 0.00528026
500 39 0.00535771
500 40 0.00542887
500 41 0.00550093
500 42 0.00557487
500 43 0.00564721
500 44 0.00571705
500 45 0.0057869
500 46 0.00585488
500 47 0.00592224
500 48 0.00598992
500 49 0.00605555
500 50 0.00612716
500 51 0.00619434
500 52 0.00626801
500 53 0.00633234
500 54 0.00640603
500 55 0.00647058
500 56 0.0065295
500 57 0.00659265
500 58 0.00665738
500 59 0.00671487
500 60 0.00677851
500 61 0.00684139
500 62 0.0069039
500 63 0.00696775
500 64 0.00703266
500 65 0.00708883
500 66 0.00715149
500 67 0.00720824
500 68 0.00727671
500 69 0.00733343
500 70 0.0073964
500 71 0.00745262
500 72 0.00751237
500 73 0.0075696
500 74 0.00763365
500 75 0.00769204
500 76 0.00774116
500 77 0.00779288
500 78 0.00784922
500 79 0.0079026
500 80 0.0079506
500 81 0.00800648
500 82 0.0080603
500 83 0.00811253
500 84 0.00816909
500 85 0.00822094
500 86 0.00827031
500 87 0.00832566
500 88 0.00837341
500 89 0.0084262
500 90 0.00848106
500 91 0.00853502
500 92 0.00858569
500 93 0.00863309
500 94 0.00868883
500 95 0.0087399
500 96 0.00879378
500 97 0.00884502
500 98 0.00889809
500 99 0.00894973
500 100 0.00900892
500 101 0.00906084
500 102 0.00912138
500 103 0.00917344
500 104 0.00923412
500 105 0.00929
500 106 0.00934121
500 107 0.00939753
500 108 0.009453
500 109 0.00960527
500 110 0.00972673
500 111 0.00884647
500 112 0.00673389
500 113 0.00453651
500 114 0.00444083
500 115 0.00341827
500 116 0.00214524
500 117 0.0018118
500 118 0.00137991
500 119 0.000915763
1000 0 0.00150962
1000 1 0.00158603
1000 2 0.00166877
1000 3 0.00177784
1000 4 0.00189699
1000 5 0.00202936
1000 6 0.00218953
1000 7 0.00235262
1000 8 0.00254449
1000 9 0.00272715
1000 10 0.00289798
1000 11 0.00305299
1000 12 0.0032164
1000 13 0.00336317
1000 14 0.00350911
1000 15 0.00364988
1000 16 0.00378647
1000 17 0.00391419
1000 18 0.0040299
1000 19 0.00413684
1000 20 0.00427252
1000 21 0.00438435
1000 22 0.00449893
1000 23 0.00460261
1000 24 0.00471535
1000 25 0.00482287
1000 26 0.00492088
1000 27 0.00502998
1000 28 0.00512526
1000 29 0.00522017
1000 30 0.00531859
1000 31 0.00540774
1000 32 0.00550319
1000 33 0.0055972
1000 34 0.00568873
1000 35 0.00578424
1000 36 0.00587259
1000 37 0.0059595
1000 38 0.00605264
1000 39 0.00612913
1000 40 0.00621651
1000 41 0.00629869
1000 42 0.00639324
1000 43 0.00647585
1000 44 0.00656066
1000 45 0.00663897
1000 46 0.00671848
1000 47 0.00681122
1000 48 0.00689666
1000 49 0.00697724
1000 50 0.00706244
1000 51 0.00715081
1000 52 0.00724101
1000 53 0.00732706
1000 54 0.00739783
1000 55 0.00747848
1000 56 0.00756061
1000 57 0.00764318
1000 58 0.0077226
1000 59 0.0077946
1000 60 0.00787869
1000 61 0.00794855
1000 62 0.00803135
1000 63 0.00810726
1000 64 0.00818796
1000 65 0.008262
1000 66 0.00833983
1000 67 0.0084178
1000 68 0.00849166
1000 69 0.00856248
1000 70 0.00862949
1000 71 0.00870246
1000 72 0.00877068
1000 73 0.00884419
1000 74 0.00890909
1000 75 0.00897761
1000 76 0.00904245
1000 77 0.00911711
1000 78 0.00918794
1000 79 0.00925405
1000 80 0.0093214
1000 81 0.00939332
1000 82 0.00945968
1000 83 0.0095304
1000 84 0.00958915
1000 85 0.00965901
1000 86 0.00972568
1000 87 0.0097837
1000 88 0.00984803
1000 89 0.00991585
1000 90 0.00997802
1000 91 0.0100388
1000 92 0.0101089
1000 93 0.0101761
1000 94 0.010239
1000 95 0.0103083
1000 96 0.0103707
1000 97 0.0104391
1000 98 0.0105035
1000 99 0.0105769
1000 100 0.0106482
1000 101 0.0107124
1000 102 0.0107812
1000 103 0.0108397
1000 104 0.0109027
1000 105 0.0109678
1000 106 0.0110345
1000 107 0.0111001
1000 108 0.0111657
1000 109 0.0113538
1000 110 0.0114767
1000 111 0.00964382
1000 112 0.00735689
1000 113 0.00634456
1000 114 0.00531306
1000 115 0.00483253
1000 116 0.00364408
1000 117 0.00358242
1000 118 0.0026513
1000 119 0.00188993
1500 0 0.00305525
1500 1 0.00288302
1500 2 0.00304661
1500 3 0.00328283
1500 4 0.00321955
1500 5 0.00192982
1500 6 0.00205623
1500 7 0.00221392
1500 8 0.00237639
1500 9 0.0025726
1500 10 0.00273012
1500 11 0.0028881
1500 12 0.00302032
1500 13 0.00316075
1500 14 0.00329779
1500 15 0.00343859
1500 16 0.00356575
1500 17 0.00369323
1500 18 0.00380116
1500 19 0.00392023
1500 20 0.00402093
1500 21 0.00412516
1500 22 0.00423183
1500 23 0.00433517
1500 24 0.00445026
1500 25 0.00455665
1500 26 0.00466221
1500 27 0.00476295
1500 28 0.00485993
1500 29 0.00494981
1500 30 0.00503924
1500 31 0.00512685
1500 32 0.00521141
1500 33 0.00530029
1500 34 0.00538525
1500 35 0.00546638
1500 36 0.00555633
1500 37 0.00564254
1500 38 0.00572763
1500 39 0.00581573
1500 40 0.00589938
1500 41 0.00598249
1500 42 0.00607103
1500 43 0.00613939
1500 44 0.00620911
1500 45 0.00628504
1500 46 0.00635872
1500 47 0.00643558
1500 48 0.00651423
1500 49 0.00658876
1500 50 0.00666333
1500 51 0.00673925
1500 52 0.00681761
1500 53 0.00688647
1500 54 0.00696191
1500 55 0.00703354
1500 56 0.00710539
1500 57 0.00717004
1500 58 0.00723912
1500 59 0.00731454
1500 60 0.0073898
1500 61 0.00745893
1500 62 0.00752714
1500 63 0.00759659
1500 64 0.00765671
1500 65 0.00772212
1500 66 0.00778502
1500 67 0.00785067
1500 68 0.00791401
1500 69 0.00797577
1500 70 0.00803872
1500 71 0.00809422
1500 72 0.00815634
1500 73 0.00821507
1500 74 0.00827186
1500 75 0.00832907
1500 76 0.00839134
1500 77 0.00844564
1500 78 0.00850182
1500 79 0.00855793
1500 80 0.00861067
1500 81 0.0086628
1500 82 0.00871488
1500 83 0.00877257
1500 84 0.00882609
1500 85 0.00888532
1500 86 0.0089395
1500 87 0.00899287
1500 88 0.00904329
1500 89 0.00909741
1500 90 0.00915097
1500 91 0.00920412
1500 92 0.00926099
1500 93 0.0093149
1500 94 0.00937479
1500 95 0.00943229
1500 96 0.00948786
1500 97 0.00954171
1500 98 0.00959934
1500 99 0.00965742
1500 100 0.00971937
1500 101 0.00977949
1500 102 0.00984273
1500 103 0.00990496
1500 104 0.00996487
1500 105 0.0100232
1500 106 0.0100809
1500 107 0.010144
1500 108 0.010206
1500 109 0.0103691
1500 110 0.0104826
1500 111 0.00869165
1500 112 0.00784707
1500 113 0.00608857
1500 114 0.00516614
1500 115 0.00395994
1500 116 0.00241662
1500 117 0.00139857
1500 118 0.00093562
1500 119 0.000482705
2000 0 0.00119676
2000 1 0.00125227
2000 2 0.00131898
2000 3 0.00130824
2000 4 0.00132161
2000 5 0.00142473
2000 6 0.0015294
2000 7 0.00165195
2000 8 0.00178804
2000 9 0.00192836
2000 10 0.00206642
2000 11 0.00219684
2000 12 0.00230801
2000 13 0.00242184
2000 14 0.00252567
2000 15 0.00263746
2000 16 0.00273796
2000 17 0.00283439
2000 18 0.00293654
2000 19 0.00302753
2000 20 0.0031261
2000 21 0.00321154
2000 22 0.0032973
2000 23 0.00338769
2000 24 0.00347724
2000 25 0.00356212
2000 26 0.00363595
2000 27 0.00370824
2000 28 0.00378736
2000 29 0.00385654
2000 30 0.00393233
2000 31 0.00400765
2000 32 0.00407353
2000 33 0.00414742
2000 34 0.0042166
2000 35 0.00427605
2000 36 0.00434039
2000 37 0.00440762
2000 38 0.00446823
2000 39 0.00453167
2000 40 0.00459055
2000 41 0.00465096
2000 42 0.0047054
2000 43 0.0047631
2000 44 0.00482296
2000 45 0.0048764
2000 46 0.00494344
2000 47 0.00500107
2000 48 0.00505617
2000 49 0.00510986
2000 50 0.00516326
2000 51 0.00522186
2000 52 0.00527709
2000 53 0.00533356
2000 54 0.00539496
2000 55 0.00545218
2000 56 0.00550984
2000 57 0.00556568
2000 58 0.00561987
2000 59 0.00567781
2000 60 0.00572922
2000 61 0.00578281
2000 62 0.00583576
2000 63 0.00588502
2000 64 0.00593137
2000 65 0.00598838
2000 66 0.00604081
2000 67 0.00610117
2000 68 0.00615364
2000 69 0.00620184
2000 70 0.00625701
2000 71 0.00630886
2000 72 0.00636967
2000 73 0.00641903
2000 74 0.00647136
2000 75 0.00651927
2000 76 0.00656905
2000 77 0.00661825
2000 78 0.00666551
2000 79 0.00671771
2000 80 0.00676682
2000 81 0.00682062
2000 82 0.00686261
2000 83 0.00691093
2000 84 0.00695903
2000 85 0.00700486
2000 86 0.00705348
2000 87 0.00709681
2000 88 0.00714421
2000 89 0.00719083
2000 90 0.0072407
2000 91 0.00728296
2000 92 0.00733054
2000 93 0.00737723
2000 94 0.0074254
2000 95 0.0074729
2000 96 0.0075205
2000 97 0.00757221
2000 98 0.0076211
2000 99 0.00766542
2000 100 0.00771311
2000 101 0.00775827
2000 102 0.00780694
2000 103 0.00786097
2000 104 0.00791087
2000 105 0.00795985
2000 106 0.00800802
2000 107 0.00805297
2000 108 0.00810219
2000 109 0.00824104
2000 110 0.00834267
2000 111 0.00634198
2000 112 0.00486438
2000 113 0.00424388
2000 114 0.00396761
2000 115 0.00315934
2000 116 0.00284052
2000 117 0.00160141
2000 118 0.000814724
2000 119 0.000324774
2500 0 0.000980242
2500 1 0.00101796
2500 2 0.00107345
2500 3 0.00113763
2500 4 0.00121637
2500 5 0.00130524
2500 6 0.0013984
2500 7 0.00151232
2500 8 0.00163762
2500 9 0.00177088
2500 10 0.00188639
2500 11 0.00199408
2500 12 0.00210671
2500 13 0.00220588
2500 14 0.0023074
2500 15 0.00241024
2500 16 0.00250398
2500 17 0.00259178
2500 18 0.00266341
2500 19 0.00276444
2500 20 0.0028456
2500 21 0.00292646
2500 22 0.00301143
2500 23 0.00308829
2500 24 0.00316185
2500 25 0.0032362
2500 26 0.00331149
2500 27 0.00338807
2500 28 0.00346372
2500 29 0.00353311
2500 30 0.00359789
2500 31 0.00366725
2500 32 0.00373584
2500 33 0.0038076
2500 34 0.00387555
2500 35 0.00393243
2500 36 0.00399397
2500 37 0.00405712
2500 38 0.00411128
2500 39 0.00417261
2500 40 0.00423068
2500 41 0.00428778
2500 42 0.00434167
2500 43 0.0043974
2500 44 0.00445454
2500 45 0.00451174
2500 46 0.00456537
2500 47 0.00462003
2500 48 0.00467691
2500 49 0.004735
2500 50 0.00479277
2500 51 0.0048459
2500 52 0.00490156
2500 53 0.00495193
2500 54 0.0050114
2500 55 0.00507143
2500 56 0.00512426
2500 57 0.00517798
2500 58 0.00522805
2500 59 0.00528358
2500 60 0.00534463
2500 61 0.00539591
2500 62 0.00545025
2500 63 0.00550009
2500 64 0.00554671
2500 65 0.00559694
2500 66 0.0056476
2500 67 0.0056978
2500 68 0.00574981
2500 69 0.00580108
2500 70 0.0058519
2500 71 0.00590106
2500 72 0.00595145
2500 73 0.00599865
2500 74 0.00604382
2500 75 0.00609158
2500 76 0.00613767
2500 77 0.00617926
2500 78 0.00622962
2500 79 0.00627471
2500 80 0.00631879
2500 81 0.00636303
2500 82 0.00640664
2500 83 0.00645058
2500 84 0.00648846
2500 85 0.00652814
2500 86 0.00657179
2500 87 0.00662058
2500 88 0.00665929
2500 89 0.00669999
2500 90 0.00674187
2500 91 0.0067882
2500 92 0.00683094
2500 93 0.00687313
2500 94 0.00691543
2500 95 0.00695723
2500 96 0.00699646
2500 97 0.00703693
2500 98 0.00707973
2500 99 0.00712747
2500 100 0.00717457
2500 101 0.00722289
2500 102 0.00726282
2500 103 0.00730269
2500 104 0.0073483
2500 105 0.00739428
2500 106 0.00743616
2500 107 0.00747773
2500 108 0.00752281
2500 109 0.00765744
2500 110 0.00776567
2500 111 0.00621893
2500 112 0.00534108
2500 113 0.00494932
2500 114 0.00431589
2500 115 0.00345982
2500 116 0.00206259
2500 117 0.00144706
2500 118 0.000934462
2500 119 0.000396099
3000 0 0.00117304
3000 1 0.00122721
3000 2 0.00130422
3000 3 0.00138632
3000 4 0.00148006
3000 5 0.00159437
3000 6 0.00173101
3000 7 0.00189656
3000 8 0.00204856
3000 9 0.00219714
3000 10 0.00233762
3000 11 0.00247259
3000 12 0.0026015
3000 13 0.00273353
3000 14 0.00284644
3000 15 0.0029707
3000 16 0.00308322
3000 17 0.00319012
3000 18 0.0032954
3000 19 0.00340534
3000 20 0.00351268
3000 21 0.00360445
3000 22 0.00369938
3000 23 0.0037911
3000 24 0.00387834
3000 25 0.00397745
3000 26 0.00406106
3000 27 0.00414861
3000 28 0.00423701
3000 29 0.00431515
3000 30 0.0043967
3000 31 0.00447293
3000 32 0.00454878
3000 33 0.00462354
3000 34 0.00468821
3000 35 0.00475889
3000 36 0.00483399
3000 37 0.00490623
3000 38 0.00497815
3000 39 0.00504499
3000 40 0.0051171
3000 41 0.00518115
3000 42 0.00525085
3000 43 0.00531564
3000 44 0.00538138
3000 45 0.0054559
3000 46 0.00552283
3000 47 0.00559796
3000 48 0.00566754
3000 49 0.00573161
3000 50 0.00579036
3000 51 0.00586019
3000 52 0.00592176
3000 53 0.00598322
3000 54 0.00604697
3000 55 0.00611207
3000 56 0.00617194
3000 57 0.0062338
3000 58 0.00630044
3000 59 0.00636096
3000 60 0.00642247
3000 61 0.00648343
3000 62 0.00653791
3000 63 0.00660486
3000 64 0.00666346
3000 65 0.00673012
3000 66 0.00679098
3000 67 0.00685633
3000 68 0.00692012
3000 69 0.00698391
3000 70 0.00704839
3000 71 0.00711138
3000 72 0.00716737
3000 73 0.00722661
3000 74 0.00728172
3000 75 0.00734133
3000 76 0.00739448
3000 77 0.00745312
3000 78 0.00751214
3000 79 0.00756613
3000 80 0.00761595
3000 81 0.00766741
3000 82 0.00771908
3000 83 0.00776754
3000 84 0.00781874
3000 85 0.00788169
3000 86 0.00794399
3000 87 0.00798955
3000 88 0.00803728
3000 89 0.0080938
3000 90 0.00814544
3000 91 0.00819313
3000 92 0.00825127
3000 93 0.00830847
3000 94 0.00835842
3000 95 0.00840707
3000 96 0.00845578
3000 97 0.00850547
3000 98 0.00855861
3000 99 0.00861281
3000 100 0.00866559
3000 101 0.00872337
3000 102 0.00877124
3000 103 0.0088218
3000 104 0.0088749
3000 105 0.00892528
3000 106 0.00898148
3000 107 0.00903706
3000 108 0.00909121
3000 109 0.00922787
3000 110 0.00919324
3000 111 0.00791834
3000 112 0.0072319
3000 113 0.005235
3000 114 0.00356916
3000 115 0.00287165
3000 116 0.00241369
3000 117 0.00125064
3000 118 0.000600706
3000 119 0.000295235
3500 0 0.00104003
3500 1 0.00108563
3500 2 0.00115171
3500 3 0.00122046
3500 4 0.00131087
3500 5 0.001418
3500 6 0.00151223
3500 7 0.00163418
3500 8 0.00176153
3500 9 0.00191597
3500 10 0.00203869
3500 11 0.00217279
3500 12 0.00227754
3500 13 0.00238195
3500 14 0.00248609
3500 15 0.00257596
3500 16 0.00267677
3500 17 0.00276808
3500 18 0.00287073
3500 19 0.00295947
3500 20 0.00304687
3500 21 0.00313006
3500 22 0.00320848
3500 23 0.00328679
3500 24 0.0033701
3500 25 0.00344314
3500 26 0.00351472
3500 27 0.00358946
3500 28 0.00365765
3500 29 0.00373168
3500 30 0.00380062
3500 31 0.00386206
3500 32 0.0039243
3500 33 0.00398389
3500 34 0.00405124
3500 35 0.00411499
3500 36 0.00418256
3500 37 0.00424858
3500 38 0.00431282
3500 39 0.00436797
3500 40 0.0044235
3500 41 0.00448275
3500 42 0.00454364
3500 43 0.00460614
3500 44 0.00465707
3500 45 0.0047132
3500 46 0.00477167
3500 47 0.00482284
3500 48 0.00487771
3500 49 0.00493424
3500 50 0.00498857
3500 51 0.00505068
3500 52 0.00510932
3500 53 0.00515991
3500 54 0.00521378
3500 55 0.00526633
3500 56 0.00532024
3500 57 0.00537116
3500 58 0.00541986
3500 59 0.00547405
3500 60 0.00552728
3500 61 0.00558015
3500 62 0.0056361
3500 63 0.00568659
3500 64 0.00573618
3500 65 0.0057828
3500 66 0.00583691
3500 67 0.00589384
3500 68 0.00594571
3500 69 0.00599692
3500 70 0.00604554
3500 71 0.00609533
3500 72 0.00614583
3500 73 0.00619012
3500 74 0.0062396
3500 75 0.00628427
3500 76 0.00632988
3500 77 0.00637892
3500 78 0.00642363
3500 79 0.00647821
3500 80 0.00652309
3500 81 0.00656926
3500 82 0.00661626
3500 83 0.00666551
3500 84 0.00671062
3500 85 0.00676165
3500 86 0.00680815
3500 87 0.00685029
3500 88 0.0068889
3500 89 0.00693615
3500 90 0.00697816
3500 91 0.00702096
3500 92 0.00706356
3500 93 0.00710815
3500 94 0.00715298
3500 95 0.00720217
3500 96 0.00725276
3500 97 0.00729381
3500 98 0.00733426
3500 99 0.00737637
3500 100 0.00742641
3500 101 0.00747191
3500 102 0.00751689
3500 103 0.00755863
3500 104 0.00760111
3500 105 0.00764613
3500 106 0.00769183
3500 107 0.00774175
3500 108 0.00779013
3500 109 0.00791114
3500 110 0.00800972
3500 111 0.00716674
3500 112 0.00556507
3500 113 0.00509603
3500 114 0.00403216
3500 115 0.00336563
3500 116 0.00273093
3500 117 0.00224503
3500 118 0.00118481
3500 119 0.000395451
4000 0 0.00282056
4000 1 0.00149322
4000 2 0.00157553
4000 3 0.00168781
4000 4 0.00181396
4000 5 0.00193892
4000 6 0.00207975
4000 7 0.00224115
4000 8 0.00243168
4000 9 0.00263869
4000 10 0.00281891
4000 11 0.00298104
4000 12 0.00241479
4000 13 0.0025371
4000 14 0.00264563
4000 15 0.00274458
4000 16 0.00284889
4000 17 0.00295637
4000 18 0.00304991
4000 19 0.00314287
4000 20 0.00324025
4000 21 0.00333936
4000 22 0.00342434
4000 23 0.00351872
4000 24 0.00359839
4000 25 0.00368172
4000 26 0.00376119
4000 27 0.00384332
4000 28 0.0039226
4000 29 0.00399423
4000 30 0.00407179
4000 31 0.00413978
4000 32 0.0042116
4000 33 0.00428564
4000 34 0.00435379
4000 35 0.00442567
4000 36 0.00449827
4000 37 0.00456638
4000 38 0.00464008
4000 39 0.00470983
4000 40 0.0047766
4000 41 0.00483876
4000 42 0.00490434
4000 43 0.00496847
4000 44 0.00476587
4000 45 0.00480791
4000 46 0.00486183
4000 47 0.00492273
4000 48 0.00498572
4000 49 0.00503868
4000 50 0.00509788
4000 51 0.00515632
4000 52 0.00521273
4000 53 0.00526882
4000 54 0.00532235
4000 55 0.00537791
4000 56 0.00542928
4000 57 0.0054799
4000 58 0.00553531
4000 59 0.00558611
4000 60 0.00563745
4000 61 0.0056878
4000 62 0.00573669
4000 63 0.005787
4000 64 0.00583343
4000 65 0.00588085
4000 66 0.00593278
4000 67 0.00598175
4000 68 0.00603255
4000 69 0.0060799
4000 70 0.00612702
4000 71 0.0061792
4000 72 0.00622125
4000 73 0.00626586
4000 74 0.00631042
4000 75 0.00635477
4000 76 0.00640051
4000 77 0.00644672
4000 78 0.00648888
4000 79 0.0065329
4000 80 0.00657495
4000 81 0.00662117
4000 82 0.00666563
4000 83 0.0067044
4000 84 0.00674303
4000 85 0.00678549
4000 86 0.00682817
4000 87 0.00687586
4000 88 0.00692075
4000 89 0.00696396
4000 90 0.00701435
4000 91 0.0070576
4000 92 0.00710154
4000 93 0.00714356
4000 94 0.00719038
4000 95 0.00723339
4000 96 0.00727489
4000 97 0.00732313
4000 98 0.0073663
4000 99 0.0074117
4000 100 0.00745307
4000 101 0.00749835
4000 102 0.0075443
4000 103 0.00758434
4000 104 0.00762709
4000 105 0.00767028
4000 106 0.00772141
4000 107 0.00776377
4000 108 0.00781041
4000 109 0.00793978
4000 110 0.00803431
4000 111 0.00635988
4000 112 0.00558053
4000 113 0.0046159
4000 114 0.00360073
4000 115 0.00304159
4000 116 0.0022663
4000 117 0.00191097
4000 118 0.00142956
4000 119 0.00107088
4500 0 0.00130899
4500 1 0.00136919
4500 2 0.00144267
4500 3 0.00152538
4500 4 0.00163516
4500 5 0.00176572
4500 6 0.00190277
4500 7 0.00205556
4500 8 0.00222013
4500 9 0.00240165
4500 10 0.00255675
4500 11 0.00271637
4500 12 0.00285713
4500 13 0.00300113
4500 14 0.00311054
4500 15 0.00322421
4500 16 0.00334755
4500 17 0.00346726
4500 18 0.00358736
4500 19 0.00370604
4500 20 0.00380653
4500 21 0.00390506
4500 22 0.00400273
4500 23 0.0041015
4500 24 0.00419973
4500 25 0.00430869
4500 26 0.00441071
4500 27 0.00450342
4500 28 0.00460428
4500 29 0.00469195
4500 30 0.00477322
4500 31 0.00485804
4500 32 0.00494686
4500 33 0.00502519
4500 34 0.0051098
4500 35 0.0051893
4500 36 0.00526738
4500 37 0.00533875
4500 38 0.00541237
4500 39 0.00548432
4500 40 0.00556087
4500 41 0.00563455
4500 42 0.00570876
4500 43 0.00577618
4500 44 0.00585089
4500 45 0.00591795
4500 46 0.00599018
4500 47 0.00605855
4500 48 0.00612676
4500 49 0.00619422
4500 50 0.00625958
4500 51 0.00632541
4500 52 0.00639579
4500 53 0.00646358
4500 54 0.00652591
4500 55 0.00659216
4500 56 0.00666063
4500 57 0.00672299
4500 58 0.00678698
4500 59 0.00685439
4500 60 0.0069222
4500 61 0.00699362
4500 62 0.00706309
4500 63 0.00712978
4500 64 0.00718412
4500 65 0.00724713
4500 66 0.00731119
4500 67 0.00738604
4500 68 0.00745409
4500 69 0.00751336
4500 70 0.00757066
4500 71 0.00762962
4500 72 0.00769392
4500 73 0.00775642
4500 74 0.00781188
4500 75 0.0078722
4500 76 0.00793139
4500 77 0.0079926
4500 78 0.00804528
4500 79 0.0081087
4500 80 0.00816675
4500 81 0.00821954
4500 82 0.00827069
4500 83 0.00832154
4500 84 0.00837436
4500 85 0.00842453
4500 86 0.00847919
4500 87 0.00852827
4500 88 0.00858225
4500 89 0.00863324
4500 90 0.0086829
4500 91 0.00873955
4500 92 0.00878796
4500 93 0.00884335
4500 94 0.00888935
4500 95 0.00894606
4500 96 0.00900092
4500 97 0.0090551
4500 98 0.00911311
4500 99 0.00916443
4500 100 0.00921659
4500 101 0.00926542
4500 102 0.00932147
4500 103 0.00937688
4500 104 0.00943889
4500 105 0.00949507
4500 106 0.00955928
4500 107 0.00961293
4500 108 0.00966549
4500 109 0.00982329
4500 110 0.0099659
4500 111 0.00809083
4500 112 0.00681229
4500 113 0.00605394
4500 114 0.00531386
4500 115 0.00462671
4500 116 0.00296427
4500 117 0.00171404
4500 118 0.000564953
4500 119 0.000348777
0 0 0.00121108
0 1 0.00126445
0 2 0.00133495
0 3 0.00141991
0 4 0.00152362
0 5 0.00163835
0 6 0.0017506
0 7 0.00189101
0 8 0.00204581
0 9 0.00219583
0 10 0.00233905
0 11 0.00247611
0 12 0.00262508
0 13 0.00274679
0 14 0.0028787
0 15 0.00290684
0 16 0.00302068
0 17 0.00312081
0 18 0.00321575
0 19 0.0033037
0 20 0.00339753
0 21 0.00348784
0 22 0.00359026
0 23 0.00367741
0 24 0.00377024
0 25 0.00385721
0 26 0.0039384
0 27 0.00402418
0 28 0.00410682
0 29 0.00418727
0 30 0.00426334
0 31 0.00433944
0 32 0.0044182
0 33 0.00449991
0 34 0.00457434
0 35 0.00464576
0 36 0.00471398
0 37 0.00478333
0 38 0.0048556
0 39 0.00492655
0 40 0.0049957
0 41 0.00506102
0 42 0.00512439
0 43 0.00518993
0 44 0.00525821
0 45 0.00531805
0 46 0.00538239
0 47 0.00544509
0 48 0.00551332
0 49 0.00558106
0 50 0.0056411
0 51 0.0057127
0 52 0.00577523
0 53 0.00583468
0 54 0.00590157
0 55 0.0059602
0 56 0.00602047
0 57 0.00607131
0 58 0.00612967
0 59 0.00618743
0 60 0.00624476
0 61 0.00630443
0 62 0.00636847
0 63 0.00642804
0 64 0.0064816
0 65 0.00653398
0 66 0.00658731
0 67 0.00664073
0 68 0.00669681
0 69 0.00675063
0 70 0.00680735
0 71 0.0068532
0 72 0.00690873
0 73 0.00696624
0 74 0.00701432
0 75 0.00706233
0 76 0.00711216
0 77 0.00715923
0 78 0.00720502
0 79 0.00725542
0 80 0.00730368
0 81 0.00735704
0 82 0.0074043
0 83 0.00745326
0 84 0.00750069
0 85 0.00754923
0 86 0.00759853
0 87 0.00765053
0 88 0.00769879
0 89 0.00775038
0 90 0.00779353
0 91 0.00784154
0 92 0.00789304
0 93 0.00794376
0 94 0.00799897
0 95 0.00805509
0 96 0.0081032
0 97 0.00815259
0 98 0.00820068
0 99 0.00825419
0 100 0.00830519
0 101 0.00835173
0 102 0.00840071
0 103 0.0084554
0 104 0.00851234
0 105 0.00856487
0 106 0.00862171
0 107 0.00867452
0 108 0.00873098
0 109 0.00886861
0 110 0.00899963
0 111 0.00740592
0 112 0.00550651
0 113 0.00469595
0 114 0.00345306
0 115 0.00242313
0 116 0.00206882
0 117 0.00120446
0 118 0.000651212
0 119 0.000154457
500 0 0.00120552
500 1 0.00126432
500 2 0.00132982
500 3 0.00141829
500 4 0.00151564
500 5 0.00163668
500 6 0.00176304
500 7 0.00190453
500 8 0.00208132
500 9 0.00223754
500 10 0.00239248
500 11 0.00252704
500 12 0.00266329
500 13 0.00280533
500 14 0.00293913
500 15 0.0030543
500 16 0.00317439
500 17 0.00329152
500 18 0.00339757
500 19 0.00350384
500 20 0.00361977
500 21 0.00372151
500 22 0.00382385
500 23 0.00393478
500 24 0.00403647
500 25 0.0041339
500 26 0.00422969
500 27 0.00432228
500 28 0.00440702
500 29 0.00449198
500 30 0.00457706
500 31 0.00466486
500 32 0.00474392
500 33 0.00483703
500 34 0.00492648
500 35 0.00501163
500 36 0.00509713
500 37 0.00516816
500 38 0.00524923
500 39 0.00531925
500 40 0.00540352
500 41 0.00547649
500 42 0.00555365
500 43 0.00562827
500 44 0.00570477
500 45 0.00578489
500 46 0.00585642
500 47 0.00593514
500 48 0.00600793
500 49 0.00608306
500 50 0.00615494
500 51 0.00621975
500 52 0.00629293
500 53 0.00635529
500 54 0.00642137
500 55 0.00648859
500 56 0.00656441
500 57 0.00662852
500 58 0.00670291
500 59 0.00677462
500 60 0.00683529
500 61 0.00689734
500 62 0.00696519
500 63 0.00703101
500 64 0.0070902
500 65 0.00715686
500 66 0.00721623
500 67 0.00727079
500 68 0.00733605
500 69 0.00739939
500 70 0.00745589
500 71 0.00751583
500 72 0.00757861
500 73 0.00763166
500 74 0.00768278
500 75 0.00774492
500 76 0.00779997
500 77 0.00785118
500 78 0.0079102
500 79 0.007984
500 80 0.00804205
500 81 0.00809933
500 82 0.00815227
500 83 0.00820707
500 84 0.00826807
500 85 0.00832245
500 86 0.00837801
500 87 0.00843702
500 88 0.00849026
500 89 0.00854203
500 90 0.00859251
500 91 0.00864375
500 92 0.00870389
500 93 0.00876258
500 94 0.00882
500 95 0.00887325
500 96 0.0089255
500 97 0.00898294
500 98 0.00904234
500 99 0.00909949
500 100 0.00916434
500 101 0.00921671
500 102 0.00927041
500 103 0.00932659
500 104 0.00938383
500 105 0.00944039
500 106 0.00949744
500 107 0.0095526
500 108 0.00962084
500 109 0.0097801
500 110 0.00991329
500 111 0.00822348
500 112 0.00650332
500 113 0.0042852
500 114 0.00355309
500 115 0.00315124
500 116 0.00231577
500 117 0.00162815
500 118 0.000949712
500 119 0.000218306
1000 0 0.00179781
1000 1 0.00192443
1000 2 0.00201271
1000 3 0.0021503
1000 4 0.00165814
1000 5 0.00178139
1000 6 0.00191711
1000 7 0.00207023
1000 8 0.00224755
1000 9 0.00241477
1000 10 0.002586
1000 11 0.00274022
1000 12 0.00288488
1000 13 0.00302156
